anio,tipo_eleccion,tipo_resultado,cargo,distrito,seccion,comuna,circuito,partido,votos,electores,votos_totales,partido_agrup
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,125,nulo,126,23618,17331,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,125,recurrido,3,23618,17331,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,125,union por la patria,4742,23618,17331,pj
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,126,blanco,1628,18948,14527,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,126,comando,11,18948,14527,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,126,fit-u,683,18948,14527,otro
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,126,impugnado,0,18948,14527,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,126,juntos por el cambio,6656,18948,14527,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,126,la libertad avanza,1562,18948,14527,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,126,nulo,100,18948,14527,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,126,recurrido,2,18948,14527,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,126,union por la patria,3885,18948,14527,pj
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,127,blanco,1878,27618,20195,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,127,comando,20,27618,20195,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,127,fit-u,782,27618,20195,otro
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,127,impugnado,0,27618,20195,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,127,juntos por el cambio,10740,27618,20195,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,127,la libertad avanza,2270,27618,20195,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,127,nulo,112,27618,20195,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,127,recurrido,2,27618,20195,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,127,union por la patria,4391,27618,20195,pj
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,128,blanco,1740,21640,16237,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,128,comando,10,21640,16237,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,128,fit-u,765,21640,16237,otro
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,128,impugnado,1,21640,16237,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,128,juntos por el cambio,7673,21640,16237,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,128,la libertad avanza,1650,21640,16237,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,128,nulo,121,21640,16237,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,128,recurrido,0,21640,16237,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,128,union por la patria,4277,21640,16237,pj
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,129,blanco,1943,28984,21495,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,129,comando,22,28984,21495,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,129,fit-u,976,28984,21495,otro
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,129,impugnado,1,28984,21495,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,129,juntos por el cambio,10730,28984,21495,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,129,la libertad avanza,2383,28984,21495,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,129,nulo,143,28984,21495,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,129,recurrido,2,28984,21495,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,129,union por la patria,5295,28984,21495,pj
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,130,blanco,1322,19313,14368,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,130,comando,13,19313,14368,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,130,fit-u,695,19313,14368,otro
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,130,impugnado,2,19313,14368,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,130,juntos por el cambio,6889,19313,14368,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,130,la libertad avanza,1565,19313,14368,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,130,nulo,101,19313,14368,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,130,recurrido,5,19313,14368,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,130,union por la patria,3776,19313,14368,pj
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,131,blanco,546,5981,4613,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,131,comando,4,5981,4613,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,131,fit-u,206,5981,4613,otro
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,131,impugnado,3,5981,4613,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,131,juntos por el cambio,2123,5981,4613,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,131,la libertad avanza,469,5981,4613,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,131,nulo,27,5981,4613,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,131,recurrido,0,5981,4613,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,131,union por la patria,1235,5981,4613,pj
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,132,blanco,1986,22241,16428,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,132,comando,11,22241,16428,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,132,fit-u,733,22241,16428,otro
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,132,impugnado,0,22241,16428,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,132,juntos por el cambio,7265,22241,16428,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,132,la libertad avanza,1836,22241,16428,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,132,nulo,128,22241,16428,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,132,recurrido,6,22241,16428,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,132,union por la patria,4463,22241,16428,pj
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,133,blanco,1706,21910,16533,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,133,comando,16,21910,16533,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,133,fit-u,693,21910,16533,otro
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,133,impugnado,53,21910,16533,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,133,juntos por el cambio,8207,21910,16533,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,133,la libertad avanza,1632,21910,16533,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,133,nulo,97,21910,16533,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,133,recurrido,7,21910,16533,neg
2023,G,provisorio,DIP_CABA,CABA,12,comuna 12,133,union por la patria,4122,21910,16533,pj
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,134,blanco,452,9452,6765,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,134,comando,10,9452,6765,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,134,fit-u,256,9452,6765,otro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,134,impugnado,2,9452,6765,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,134,juntos por el cambio,3883,9452,6765,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,134,la libertad avanza,704,9452,6765,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,134,nulo,36,9452,6765,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,134,recurrido,3,9452,6765,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,134,union por la patria,1419,9452,6765,pj
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,135,blanco,747,13286,9617,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,135,comando,11,13286,9617,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,135,fit-u,343,13286,9617,otro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,135,impugnado,0,13286,9617,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,135,juntos por el cambio,5419,13286,9617,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,135,la libertad avanza,991,13286,9617,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,135,nulo,57,13286,9617,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,135,recurrido,0,13286,9617,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,135,union por la patria,2049,13286,9617,pj
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,136,blanco,1053,16589,11591,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,136,comando,13,16589,11591,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,136,fit-u,534,16589,11591,otro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,136,impugnado,77,16589,11591,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,136,juntos por el cambio,6052,16589,11591,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,136,la libertad avanza,1186,16589,11591,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,136,nulo,68,16589,11591,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,136,recurrido,3,16589,11591,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,136,union por la patria,2605,16589,11591,pj
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,137,blanco,1042,15343,11109,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,137,comando,13,15343,11109,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,137,fit-u,505,15343,11109,otro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,137,impugnado,0,15343,11109,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,137,juntos por el cambio,5801,15343,11109,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,137,la libertad avanza,1087,15343,11109,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,137,nulo,55,15343,11109,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,137,recurrido,2,15343,11109,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,137,union por la patria,2604,15343,11109,pj
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,138,blanco,1998,33896,22342,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,138,comando,14,33896,22342,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,138,fit-u,778,33896,22342,otro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,138,impugnado,3,33896,22342,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,138,juntos por el cambio,12798,33896,22342,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,138,la libertad avanza,2410,33896,22342,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,138,nulo,140,33896,22342,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,138,recurrido,7,33896,22342,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,138,union por la patria,4194,33896,22342,pj
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,139,blanco,1183,20213,14011,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,139,comando,10,20213,14011,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,139,fit-u,450,20213,14011,otro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,139,impugnado,52,20213,14011,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,139,juntos por el cambio,8279,20213,14011,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,139,la libertad avanza,1475,20213,14011,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,139,nulo,65,20213,14011,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,139,recurrido,2,20213,14011,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,139,union por la patria,2495,20213,14011,pj
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,140,blanco,602,10174,6581,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,140,comando,9,10174,6581,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,140,fit-u,237,10174,6581,otro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,140,impugnado,6,10174,6581,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,140,juntos por el cambio,3550,10174,6581,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,140,la libertad avanza,737,10174,6581,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,140,nulo,28,10174,6581,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,140,recurrido,0,10174,6581,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,140,union por la patria,1412,10174,6581,pj
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,141,blanco,978,16048,11164,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,141,comando,12,16048,11164,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,141,fit-u,356,16048,11164,otro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,141,impugnado,1,16048,11164,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,141,juntos por el cambio,6477,16048,11164,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,141,la libertad avanza,1238,16048,11164,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,141,nulo,50,16048,11164,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,141,recurrido,3,16048,11164,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,141,union por la patria,2049,16048,11164,pj
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,142,blanco,1203,26844,18260,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,142,comando,10,26844,18260,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,142,fit-u,373,26844,18260,otro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,142,impugnado,1,26844,18260,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,142,juntos por el cambio,12639,26844,18260,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,142,la libertad avanza,1762,26844,18260,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,142,nulo,71,26844,18260,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,142,recurrido,4,26844,18260,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,142,union por la patria,2197,26844,18260,pj
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,143,blanco,1193,19550,13840,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,143,comando,9,19550,13840,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,143,fit-u,486,19550,13840,otro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,143,impugnado,0,19550,13840,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,143,juntos por el cambio,8119,19550,13840,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,143,la libertad avanza,1513,19550,13840,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,143,nulo,55,19550,13840,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,143,recurrido,1,19550,13840,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,143,union por la patria,2464,19550,13840,pj
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,144,blanco,511,8667,6297,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,144,comando,3,8667,6297,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,144,fit-u,202,8667,6297,otro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,144,impugnado,0,8667,6297,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,144,juntos por el cambio,3932,8667,6297,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,144,la libertad avanza,605,8667,6297,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,144,nulo,37,8667,6297,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,144,recurrido,0,8667,6297,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,144,union por la patria,1007,8667,6297,pj
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,145,blanco,1007,16419,12105,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,145,comando,16,16419,12105,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,145,fit-u,594,16419,12105,otro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,145,impugnado,0,16419,12105,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,145,juntos por el cambio,5980,16419,12105,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,145,la libertad avanza,1070,16419,12105,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,145,nulo,60,16419,12105,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,145,recurrido,5,16419,12105,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,145,union por la patria,3373,16419,12105,pj
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,146,blanco,894,12315,9063,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,146,comando,0,12315,9063,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,146,fit-u,456,12315,9063,otro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,146,impugnado,54,12315,9063,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,146,juntos por el cambio,4103,12315,9063,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,146,la libertad avanza,848,12315,9063,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,146,nulo,39,12315,9063,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,146,recurrido,0,12315,9063,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,146,union por la patria,2669,12315,9063,pj
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,147,blanco,1301,23103,15813,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,147,comando,15,23103,15813,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,147,fit-u,584,23103,15813,otro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,147,impugnado,0,23103,15813,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,147,juntos por el cambio,9275,23103,15813,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,147,la libertad avanza,1690,23103,15813,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,147,nulo,69,23103,15813,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,147,recurrido,3,23103,15813,neg
2023,G,provisorio,DIP_CABA,CABA,13,comuna 13,147,union por la patria,2876,23103,15813,pj
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,148,blanco,1179,24892,16933,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,148,comando,44,24892,16933,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,148,fit-u,495,24892,16933,otro
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,148,impugnado,0,24892,16933,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,148,juntos por el cambio,10588,24892,16933,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,148,la libertad avanza,1800,24892,16933,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,148,nulo,52,24892,16933,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,148,recurrido,1,24892,16933,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,148,union por la patria,2774,24892,16933,pj
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,149,blanco,1495,28734,19309,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,149,comando,23,28734,19309,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,149,fit-u,472,28734,19309,otro
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,149,impugnado,0,28734,19309,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,149,juntos por el cambio,12134,28734,19309,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,149,la libertad avanza,2298,28734,19309,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,149,nulo,72,28734,19309,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,149,recurrido,6,28734,19309,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,149,union por la patria,2809,28734,19309,pj
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,150,blanco,688,14301,9546,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,150,comando,27,14301,9546,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,150,fit-u,120,14301,9546,otro
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,150,impugnado,1,14301,9546,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,150,juntos por el cambio,6551,14301,9546,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,150,la libertad avanza,1250,14301,9546,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,150,nulo,23,14301,9546,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,150,recurrido,7,14301,9546,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,150,union por la patria,879,14301,9546,pj
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,151,blanco,1548,29768,20021,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,151,comando,40,29768,20021,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,151,fit-u,432,29768,20021,otro
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,151,impugnado,2,29768,20021,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,151,juntos por el cambio,12850,29768,20021,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,151,la libertad avanza,2148,29768,20021,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,151,nulo,62,29768,20021,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,151,recurrido,27,29768,20021,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,151,union por la patria,2912,29768,20021,pj
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,152,blanco,1138,22232,14796,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,152,comando,13,22232,14796,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,152,fit-u,437,22232,14796,otro
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,152,impugnado,1,22232,14796,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,152,juntos por el cambio,9273,22232,14796,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,152,la libertad avanza,1417,22232,14796,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,152,nulo,53,22232,14796,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,152,recurrido,3,22232,14796,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,152,union por la patria,2461,22232,14796,pj
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,153,blanco,1429,26519,17542,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,153,comando,13,26519,17542,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,153,fit-u,692,26519,17542,otro
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,153,impugnado,131,26519,17542,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,153,juntos por el cambio,9363,26519,17542,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,153,la libertad avanza,1680,26519,17542,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,153,nulo,103,26519,17542,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,153,recurrido,13,26519,17542,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,153,union por la patria,4118,26519,17542,pj
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,154,blanco,1887,35084,20770,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,154,comando,33,35084,20770,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,154,fit-u,904,35084,20770,otro
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,154,impugnado,2,35084,20770,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,154,juntos por el cambio,10419,35084,20770,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,154,la libertad avanza,2133,35084,20770,la libertad avanza
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,154,nulo,135,35084,20770,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,154,recurrido,7,35084,20770,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,154,union por la patria,5250,35084,20770,pj
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,155,blanco,1564,28609,18655,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,155,comando,10,28609,18655,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,155,fit-u,834,28609,18655,otro
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,155,impugnado,3,28609,18655,neg
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,155,juntos por el cambio,8979,28609,18655,jxc-pro
2023,G,provisorio,DIP_CABA,CABA,14,comuna 14,155,la libertad avanza,2215,28609,18655,la libertad avanza
